49;01;saint-genis-pouilly;SAINT-GENIS-POUILLY;saint genis pouilly;Saint-Genis-Pouilly;S5325214;SNTJNSPL;1630;8914;6.01667;46.25
50;01;bolozon;BOLOZON;bolozon;Bolozon;B425;BLSN;1450;94;5.48333;46.2
51;01;confrancon;CONFRANCON;confrancon;Confrançon;C516525;KNFRNKN;1310;1157;5.06667;46.2667
52;01;lochieu;LOCHIEU;lochieu;Lochieu;L200;LX;1260;91;5.71667;45.9333
53;01;chanoz-chatenay;CHANOZ-CHATENAY;chanoz chatenay;Chanoz-Châtenay;C5235;XNSXTN;1400;706;5.03333;46.1833
54;01;villebois;VILLEBOIS;villebois;Villebois;V412;FLBS;1150;1153;5.43333;45.85
55;01;ceignes;CEIGNES;ceignes;Ceignes;C520;SKNS;1430;265;5.5;46.1167
56;01;saint-didier-sur-chalaronne;SAINT-DIDIER-SUR-CHALARONNE;saint didier sur chalaronne;Saint-Didier-sur-Chalaronne;S536262465;SNTTTRSRXLRN;1140;2776;4.81667;46.1667
57;01;revonnas;REVONNAS;revonnas;Revonnas;R152;RFNS;1250;788;5.33333;46.1667
58;01;bourg-saint-christophe;BOURG-SAINT-CHRISTOPHE;bourg saint christophe;Bourg-Saint-Christophe;B625326231;BRKSNTXRSTF;1800;1173;5.16667;45.8833
59;01;condeissiat;CONDEISSIAT;condeissiat;Condeissiat;C5323;KNTST;1400;756;5.08333;46.1667
60;01;pirajoux;PIRAJOUX;pirajoux;Pirajoux;P620;PRJKS;1270;360;5.3;46.3833
61;01;chalamont;CHALAMONT;chalamont;Chalamont;C453;XLMNT;1320;2322;5.16667;46
62;01;plantay;LE PLANTAY;le plantay;Le Plantay;L1453;LPLNT;1330;540;5.08333;46.0167
63;01;versailleux;VERSAILLEUX;versailleux;Versailleux;V6242;FRSLKS;1330;332;5.1;45.9833
64;01;montagnat;MONTAGNAT;montagnat;Montagnat;M3253;MNTKNT;1250;1646;5.28333;46.1667
65;01;vieu;VIEU;vieu;Vieu;V000;F;1260;380;5.68333;45.9
66;01;saint-andre-de-corcy;SAINT-ANDRE-DE-CORCY;saint andre de corcy;Saint-André-de-Corcy;S535363262;SNTNTRTKRS;1390;2991;4.95;45.9167
67;01;bressolles-01;BRESSOLLES;bressolles;Bressolles;B6242;BRSLS;1360;709;5.1;45.8667
68;01;peronnas;PERONNAS;peronnas;Péronnas;P652;PRNS;1960;6054;5.2;46.1833
69;01;colomieu;COLOMIEU;colomieu;Colomieu;C450;KLM;1300;115;5.61667;45.7333
70;01;monthieux;MONTHIEUX;monthieux;Monthieux;M320;MN0KS;1390;599;4.93333;45.95
71;01;saint-jean-sur-reyssouze;SAINT-JEAN-SUR-REYSSOUZE;saint jean sur reyssouze;Saint-Jean-sur-Reyssouze;S5325262;SNTJNSRRSS;1560;744;5.06667;46.4
72;01;garnerans;GARNERANS;garnerans;Garnerans;G65652;KRNRNS;1140;656;4.83333;46.2
73;01;montrevel-en-bresse;MONTREVEL-EN-BRESSE;montrevel en bresse;Montrevel-en-Bresse;M36145162;MNTRFLNBRS;1340;2362;5.13333;46.3333
74;01;conand;CONAND;conand;Conand;C530;KNNT;1230;104;5.46667;45.8833
75;01;challes-la-montagne;CHALLES-LA-MONTAGNE;challes la montagne;Challes-la-Montagne;C4245325;XLSLMNTKN;1450;179;5.46667;46.1333
76;01;mogneneins;MOGNENEINS;mogneneins;Mogneneins;M252;MKNNNS;1140;727;4.81667;46.1333
77;01;thoissey;THOISSEY;thoissey;Thoissey;T200;0S;1140;1540;4.8;46.1667
78;01;chaleins;CHALEINS;chaleins;Chaleins;C452;XLNS;1480;1165;4.8;46.0333
79;01;neuville-sur-ain;NEUVILLE-SUR-AIN;neuville sur ain;Neuville-sur-Ain;N14265;NFLSRN;1160;1571;5.36667;46.0833
80;01;thil-01;THIL;thil;Thil;T400;0L;1120;1070;5.01667;45.8167
81;01;jujurieux;JUJURIEUX;jujurieux;Jujurieux;J620;JJRKS;1640;2097;5.41667;46.0333
82;01;oncieu;ONCIEU;oncieu;Oncieu;O520;ONS;1230;91;5.46667;45.95
83;01;lurcy;LURCY;lurcy;Lurcy;L620;LRS;1090;393;4.76667;46.0667
84;01;balan-01;BALAN;balan;Balan;B450;BLN;1360;2348;5.1;45.8333
85;01;ambutrix;AMBUTRIX;ambutrix;Ambutrix;A51362;AMTRKS;1500;729;5.33333;45.9333
86;01;sainte-croix-01;SAINTE-CROIX;sainte croix;Sainte-Croix;S53262;SNTKRKS;1120;534;5.05195;45.8942
87;01;blyes;BLYES;blyes;Blyes;B420;BLYS;1150;886;5.25;45.85
88;01;conzieu;CONZIEU;conzieu;Conzieu;C520;KNS;1300;135;5.6;45.7333
89;01;nievroz;NIEVROZ;nievroz;Niévroz;N162;NFRS;1120;1488;5.06667;45.8333
90;01;nurieux-volognat;NURIEUX-VOLOGNAT;nurieux volognat;Nurieux-Volognat;N6214253;NRKSFLKNT;1460;1058;5.52667;46.1856
91;01;ambleon;AMBLEON;ambleon;Ambléon;A5145;AMLN;1300;116;5.6;45.75
92;01;saint-maurice-de-gourdans;SAINT-MAURICE-DE-GOURDANS;saint maurice de gourdans;Saint-Maurice-de-Gourdans;S53562326352;SNTMRSTKRTNS;1800;2498;5.2;45.8167
93;01;chezery-forens;CHEZERY-FORENS;chezery forens;Chézery-Forens;C61652;XSRFRNS;1200;434;5.88333;46.2167
94;01;sault-brenaz;SAULT-BRENAZ;sault brenaz;Sault-Brénaz;S431652;SLTBRNS;1150;1043;5.41667;45.85
95;01;murs-et-gelignieux;MURS-ET-GELIGNIEUX;murs et gelignieux;Murs-et-Gélignieux;M62324252;MRSTJLKNKS;1300;241;5.66667;45.6333
96;01;petit-abergement;LE PETIT-ABERGEMENT;le petit abergement;Le Petit-Abergement;L1316253;LPTTBRJMNT;1260;138;5.65;46.0333
97;01;cormoz;CORMOZ;cormoz;Cormoz;C652;KRMS;1560;625;5.23333;46.45
98;01;saint-martin-de-bavel;SAINT-MARTIN-DE-BAVEL;saint martin de bavel;Saint-Martin-de-Bavel;S535635314;SNTMRTNTBFL;1510;443;5.68333;45.85
99;01;saint-trivier-de-courtes;SAINT-TRIVIER-DE-COURTES;saint trivier de courtes;Saint-Trivier-de-Courtes;S5361632632;SNTTRFRTKRTS;1560;1013;5.08333;46.4667
100;01;boyeux-saint-jerome;BOYEUX-SAINT-JEROME;boyeux saint jerome;Boyeux-Saint-Jérôme;B253265;BYKSSNTJRM;1640;321;5.46667;46.0333
101;01;chateau-gaillard;CHATEAU-GAILLARD;chateau gaillard;Château-Gaillard;C32463;XTKLRT;1500;1818;5.3;45.9667
102;01;premeyzel;PREMEYZEL;premeyzel;Prémeyzel;P6524;PRMSL;1300;234;5.65;45.6833
103;01;arandas;ARANDAS;arandas;Arandas;A6532;ARNTS;1230;163;5.48333;45.9
104;01;chatenay-01;CHATENAY;chatenay;Châtenay;C350;XTN;1320;352;5.2;46.0333
105;01;innimond;INNIMOND;innimond;Innimond;I530;INMNT;1680;114;5.56667;45.7833
106;01;boz;BOZ;boz;Boz;B200;BS;1190;496;4.9;46.4
107;01;briord;BRIORD;briord;Briord;B630;BRRT;1470;893;5.46667;45.7833
108;01;reyrieux;REYRIEUX;reyrieux;Reyrieux;R200;RRKS;1600;4093;4.81667;45.9333
109;01;matafelon-granges;MATAFELON-GRANGES;matafelon granges;Matafelon-Granges;M31452652;MTFLNKRNJS;1580;652;5.56667;46.2667
110;01;drom;DROM;drom;Drom;D650;TRM;1250;209;5.36667;46.2167
111;01;chatillon-en-michaille;CHATILLON-EN-MICHAILLE;chatillon en michaille;Châtillon-en-Michaille;C34524;XTLNNMXL;1200;3120;5.78333;46.1333
112;01;polliat;POLLIAT;polliat;Polliat;P430;PLT;1310;2403;5.13333;46.25
113;01;vesancy;VESANCY;vesancy;Vesancy;V252;FSNS;1170;526;6.08333;46.35
114;01;massieux;MASSIEUX;massieux;Massieux;M200;MSKS;1600;2428;4.83333;45.9167
115;01;saint-cyr-sur-menthon;SAINT-CYR-SUR-MENTHON;saint cyr sur menthon;Saint-Cyr-sur-Menthon;S532626535;SNTSRSRMN0N;1380;1636;4.98333;46.2667
116;01;serrieres-sur-ain;SERRIERES-SUR-AIN;serrieres sur ain;Serrières-sur-Ain;S6265;SRRSSRN;1450;119;5.45;46.15
117;01;nivollet-montgriffon;NIVOLLET-MONTGRIFFON;nivollet montgriffon;Nivollet-Montgriffon;N143532615;NFLTMNTKRFN;1230;143;5.43333;45.9833
118;01;izernore;IZERNORE;izernore;Izernore;I2656;ISRNR;1580;2278;5.55;46.2167
119;01;saint-nizier-le-desert;SAINT-NIZIER-LE-DESERT;saint nizier le desert;Saint-Nizier-le-Désert;S5352643263;SNTNSRLTSRT;1320;880;5.15;46.05
120;01;guereins;GUEREINS;guereins;Guéreins;G652;KRNS;1090;1308;4.78333;46.1
121;01;illiat;ILLIAT;illiat;Illiat;I430;ILT;1140;570;4.88333;46.1833
122;01;trancliere;LA TRANCLIERE;la trancliere;La Tranclière;L365246;LTRNKLR;1160;301;5.26667;46.1167
123;01;saint-didier-de-formans;SAINT-DIDIER-DE-FORMANS;saint didier de formans;Saint-Didier-de-Formans;S53631652;SNTTTRTFRMNS;1600;1792;4.78333;45.95
124;01;merignat;MERIGNAT;merignat;Mérignat;M6253;MRKNT;1450;139;5.43333;46.0667
125;01;saint-eloi-01;SAINT-ELOI;saint eloi;Saint-Éloi;S534;SNTL;1800;399;5.15;45.9333
126;01;chapelle-du-chatelard;LA CHAPELLE-DU-CHATELARD;la chapelle du chatelard;La Chapelle-du-Châtelard;L214323463;LXPLTXTLRT;1240;341;5.03333;46.0667
127;01;saint-jean-de-niost;SAINT-JEAN-DE-NIOST;saint jean de niost;Saint-Jean-de-Niost;S53253523;SNTJNTNST;1800;1421;5.21667;45.8333
128;01;savigneux-01;SAVIGNEUX;savigneux;Savigneux;S1252;SFKNKS;1480;1204;4.85;46
129;01;nattages;NATTAGES;nattages;Nattages;N320;NTJS;1300;564;5.76667;45.7333
130;01;saint-benoît-01;SAINT-BENOIT;saint benoit;Saint-Benoît;S53153;SNTBNT;1300;773;5.58333;45.7
131;01;douvres;DOUVRES;douvres;Douvres;D162;TFRS;1500;962;5.36667;45.9833
132;01;francheleins;FRANCHELEINS;francheleins;Francheleins;F652452;FRNXLNS;1090;1323;4.8;46.0667
133;01;dortan;DORTAN;dortan;Dortan;D635;TRTN;1590;1996;5.66667;46.3167
134;01;saint-germain-les-paroisses;SAINT-GERMAIN-LES-PAROISSES;saint germain les paroisses;Saint-Germain-les-Paroisses;S5326542162;SNTJRMNLSPRSS;1300;387;5.61667;45.7667
135;01;miribel-01;MIRIBEL;miribel;Miribel;M614;MRBL;1700;9066;4.95306;45.8245
136;01;lancrans;LANCRANS;lancrans;Lancrans;L52652;LNKRNS;1200;1052;5.83333;46.1333
137;01;echenevex;ECHENEVEX;echenevex;Échenevex;E2512;EXNFKS;1170;1631;6.03333;46.3167
138;01;saint-jean-sur-veyle;SAINT-JEAN-SUR-VEYLE;saint jean sur veyle;Saint-Jean-sur-Veyle;S53252614;SNTJNSRFL;1290;1082;4.91667;46.25
139;01;billiat;BILLIAT;billiat;Billiat;B430;BLT;1200;484;5.78333;46.0667
140;01;abergement-de-varey;L'ABERGEMENT-DE-VAREY;l abergement de varey;L'Abergement-de-Varey;L1625316;LBRJMNTTFR;1640;221;5.41667;46
141;01;villeneuve-01;VILLENEUVE;villeneuve;Villeneuve;V451;FLNF;1480;1383;4.83667;46.0212
142;01;villars-les-dombes;VILLARS-LES-DOMBES;villars les dombes;Villars-les-Dombes;V462423512;FLRSLSTMS;1330;4399;5.01667;46
143;01;thezillieu;THEZILLIEU;thezillieu;Thézillieu;T240;0SL;1110;324;5.6;45.8833
144;01;saint-etienne-sur-reyssouze;SAINT-ETIENNE-SUR-REYSSOUZE;saint etienne sur reyssouze;Saint-Étienne-sur-Reyssouze;S535262;SNTTNSRRSS;1190;531;5;46.4
145;01;souclin;SOUCLIN;souclin;Souclin;S450;SKLN;1150;261;5.41667;45.8667
146;01;saint-just-01;SAINT-JUST;saint just;Saint-Just;S5323;SNTJST;1250;881;5.28;46.1903
147;01;civrieux;CIVRIEUX;civrieux;Civrieux;C162;SFRKS;1390;1362;4.88333;45.9167
148;01;argis;ARGIS;argis;Argis;A620;ARJS;1230;421;5.48333;45.9333
149;01;talissieu;TALISSIEU;talissieu;Talissieu;T420;TLS;1510;425;5.71667;45.8667
150;01;birieux;BIRIEUX;birieux;Birieux;B620;BRKS;1330;236;5.03333;45.95
151;01;saint-julien-sur-veyle;SAINT-JULIEN-SUR-VEYLE;saint julien sur veyle;Saint-Julien-sur-Veyle;S532452614;SNTJLNSRFL;1540;715;4.95;46.2
152;01;thoiry-01;THOIRY;thoiry;Thoiry;T600;0R;1710;5205;5.97973;46.2364
153;01;laiz;LAIZ;laiz;Laiz;L200;LS;1290;1130;4.88333;46.25
154;01;cressin-rochefort;CRESSIN-ROCHEFORT;cressin rochefort;Cressin-Rochefort;C62562163;KRSNRXFRT;1350;374;5.76667;45.7667
155;01;saint-champ;SAINT-CHAMP;saint champ;Saint-Champ;S53251;SNTXMP;1300;139;5.73333;45.7833
156;01;saint-georges-sur-renon;SAINT-GEORGES-SUR-RENON;saint georges sur renon;Saint-Georges-sur-Renon;S5326265;SNTJRJSSRRNN;1400;197;5.03333;46.1
157;01;lantenay-01;LANTENAY;lantenay;Lantenay;L535;LNTN;1430;257;5.53333;46.05
158;01;vernoux;VERNOUX;vernoux;Vernoux;V652;FRNKS;1560;285;5.11667;46.4833
159;01;cormaranche-en-bugey;CORMARANCHE-EN-BUGEY;cormaranche en bugey;Cormaranche-en-Bugey;C65652512;KRMRNXNBJ;1110;859;5.6;45.95
160;01;sainte-euphemie;SAINTE-EUPHEMIE;sainte euphemie;Sainte-Euphémie;S5315;SNTFM;1600;1482;4.78333;45.9667
161;01;beaupont;BEAUPONT;beaupont;Beaupont;B530;BPNT;1270;624;5.26667;46.4
162;01;brens-01;BRENS;brens;Brens;B652;BRNS;1300;1158;5.69473;45.7187
163;01;ramasse;RAMASSE;ramasse;Ramasse;R520;RMS;1250;250;5.35;46.2
164;01;divonne-les-bains;DIVONNE-LES-BAINS;divonne les bains;Divonne-les-Bains;D1542152;TFNLSBNS;1220;8160;6.13333;46.3667
165;01;leaz;LEAZ;leaz;Léaz;L200;LS;1200;569;5.88333;46.1
166;01;villes;VILLES;villes;Villes;V420;FLS;1200;385;5.78333;46.0833
167;01;saint-julien-sur-reyssouze;SAINT-JULIEN-SUR-REYSSOUZE;saint julien sur reyssouze;Saint-Julien-sur-Reyssouze;S53245262;SNTJLNSRRSS;1560;668;5.11667;46.4
168;01;groslee;GROSLEE;groslee;Groslée;G624;KRSL;1680;353;5.56667;45.7167
169;01;vandeins;VANDEINS;vandeins;Vandeins;V5352;FNTNS;1660;619;5.08333;46.2167
170;01;verjon;VERJON;verjon;Verjon;V625;FRJN;1270;250;5.35;46.35
171;01;saint-andre-sur-vieux-jonc;SAINT-ANDRE-SUR-VIEUX-JONC;saint andre sur vieux jonc;Saint-André-sur-Vieux-Jonc;S53536261252;SNTNTRSRFKSJNK;1240;1079;5.06667;46.15
172;01;saint-andre-d-huiriat;SAINT-ANDRE-D'HUIRIAT;saint andre d huiriat;Saint-André-d'Huiriat;S53536363;SNTNTRTHRT;1290;543;4.91667;46.2167
173;01;grilly;GRILLY;grilly;Grilly;G640;KRL;1220;762;6.11667;46.3333
174;01;cessy;CESSY;cessy;Cessy;C000;SS;1170;3992;6.06667;46.3167
175;01;ordonnaz;ORDONNAZ;ordonnaz;Ordonnaz;O6352;ORTNS;1510;141;5.53333;45.8333
176;01;vescours;VESCOURS;vescours;Vescours;V262;FSKRS;1560;208;5.03333;46.4667
177;01;meillonnas;MEILLONNAS;meillonnas;Meillonnas;M452;MLNS;1370;1298;5.35;46.25
178;01;geovreisset;GEOVREISSET;geovreisset;Géovreisset;G1623;JFRST;1100;903;5.6;46.25
179;01;ceyzerieu;CEYZERIEU;ceyzerieu;Ceyzérieu;C600;SSR;1350;929;5.73333;45.8333
180;01;beard-geovreissiat;BEARD-GEOVREISSIAT;beard geovreissiat;Béard-Géovreissiat;B6321623;BRTJFRST;1460;925;5.56667;46.2
181;01;burbanche;LA BURBANCHE;la burbanche;La Burbanche;L16152;LBRBNX;1510;72;5.56667;45.85
182;01;perrex;PERREX;perrex;Perrex;P620;PRKS;1540;826;4.98333;46.2333
183;01;villemotier;VILLEMOTIER;villemotier;Villemotier;V4536;FLMTR;1270;632;5.31667;46.35
184;01;jasseron;JASSERON;jasseron;Jasseron;J650;JSRN;1250;1552;5.33333;46.2167
185;01;corveissiat;CORVEISSIAT;corveissiat;Corveissiat;C6123;KRFST;1250;602;5.48333;46.2333
186;01;journans;JOURNANS;journans;Journans;J652;JRNNS;1250;324;5.33333;46.15
187;01;sermoyer;SERMOYER;sermoyer;Sermoyer;S656;SRMYR;1190;669;4.98333;46.5
188;01;charix;CHARIX;charix;Charix;C620;XRKS;1130;294;5.68333;46.1833
189;01;arbignieu;ARBIGNIEU;arbignieu;Arbignieu;A6125;ARBKN;1300;480;5.65;45.7333
190;01;leyssard;LEYSSARD;leyssard;Leyssard;L263;LSRT;1450;153;5.46667;46.1667
191;01;saint-jean-de-thurigneux;SAINT-JEAN-DE-THURIGNEUX;saint jean de thurigneux;Saint-Jean-de-Thurigneux;S532536252;SNTJNT0RKNKS;1390;710;4.88333;45.95
192;01;frans;FRANS;frans;Frans;F652;FRNS;1480;1984;4.78333;45.9833
193;01;tenay;TENAY;tenay;Tenay;T500;TN;1230;1120;5.5;45.9167
194;01;bage-la-ville;BAGE-LA-VILLE;bage la ville;Bâgé-la-Ville;B2414;BJLFL;1380;3040;4.95;46.3167
195;01;montmerle-sur-saone;MONTMERLE-SUR-SAONE;montmerle sur saone;Montmerle-sur-Saône;M35642625;MNTMRLSRSN;1090;3823;4.76667;46.0833
196;01;courmangoux;COURMANGOUX;courmangoux;Courmangoux;C652;KRMNKKS;1370;507;5.36667;46.3333
197;01;baneins;BANEINS;baneins;Baneins;B520;BNNS;1990;572;4.9;46.1167
198;01;lagnieu;LAGNIEU;lagnieu;Lagnieu;L250;LKN;1150;6756;5.35;45.9
199;01;attignat;ATTIGNAT;attignat;Attignat;A3253;ATKNT;1340;2936;5.16667;46.2833
200;01;saint-andre-de-bage;SAINT-ANDRE-DE-BAGE;saint andre de bage;Saint-André-de-Bâgé;S53536312;SNTNTRTBJ;1380;635;4.91667;46.3
201;01;pont-de-vaux;PONT-DE-VAUX;pont de vaux;Pont-de-Vaux;P5312;PNTTFKS;1190;2205;4.93333;46.4333
202;01;amberieu-en-bugey;AMBERIEU-EN-BUGEY;amberieu en bugey;Ambérieu-en-Bugey;A516512;AMRNBJ;1500;13835;5.35;45.95
203;01;peyzieux-sur-saone;PEYZIEUX-SUR-SAONE;peyzieux sur saone;Peyzieux-sur-Saône;P2625;PSKSSRSN;1140;473;4.81667;46.1167
204;01;crozet-01;CROZET;crozet;Crozet;C623;KRST;1170;1862;6.01251;46.2806
205;01;seyssel-01;SEYSSEL;seyssel;Seyssel;S400;SSL;1420;942;5.83194;45.9597
206;01;beynost;BEYNOST;beynost;Beynost;B523;BNST;1700;4475;5;45.8333
207;01;versonnex-01;VERSONNEX;versonnex;Versonnex;V6252;FRSNKS;1210;2144;6.09723;46.3023
208;01;saint-laurent-sur-saone;SAINT-LAURENT-SUR-SAONE;saint laurent sur saone;Saint-Laurent-sur-Saône;S5346532625;SNTLRNTSRSN;1620;1749;4.83333;46.3
209;01;artemare;ARTEMARE;artemare;Artemare;A6356;ARTMR;1510;1126;5.7;45.8667
210;01;montracol;MONTRACOL;montracol;Montracol;M3624;MNTRKL;1310;967;5.11667;46.1833
211;01;parves;PARVES;parves;Parves;P612;PRFS;1300;360;5.75;45.75
212;01;pugieu;PUGIEU;pugieu;Pugieu;P200;PJ;1510;168;5.65;45.8167
213;01;virieu-le-grand;VIRIEU-LE-GRAND;virieu le grand;Virieu-le-Grand;V642653;FRLKRNT;1510;1156;5.65;45.85
214;01;saint-remy-01;SAINT-REMY;saint remy;Saint-Rémy;S5365;SNTRM;1310;906;5.16667;46.1833
215;01;rance;RANCE;rance;Rancé;R520;RNS;1390;641;4.86667;45.9667
216;01;grieges;GRIEGES;grieges;Grièges;G620;KRJS;1290;1899;4.85;46.25
217;01;grand-corent;GRAND-CORENT;grand corent;Grand-Corent;G6532653;KRNTKRNT;1250;161;5.43333;46.2
218;01;outriaz;OUTRIAZ;outriaz;Outriaz;O362;OTRS;1430;256;5.55;46.0667
219;01;montagnieu-01;MONTAGNIEU;montagnieu;Montagnieu;M325;MNTKN;1470;495;5.46667;45.8
220;01;champagne-en-valromey;CHAMPAGNE-EN-VALROMEY;champagne en valromey;Champagne-en-Valromey;C51251465;XMPKNNFLRM;1260;765;5.68333;45.9
221;01;amberieux-en-dombes;AMBERIEUX-EN-DOMBES;amberieux en dombes;Ambérieux-en-Dombes;A516253512;AMRKSNTMS;1330;1616;4.9;46
222;01;boisse-01;LA BOISSE;la boisse;La Boisse;L120;LBS;1120;2928;5.03333;45.85
223;01;parcieux;PARCIEUX;parcieux;Parcieux;P620;PRSKS;1600;1095;4.81667;45.9167
224;01;saint-didier-d-aussiat;SAINT-DIDIER-D'AUSSIAT;saint didier d aussiat;Saint-Didier-d'Aussiat;S536323;SNTTTRTST;1340;863;5.06667;46.3
225;01;saint-nizier-le-bouchoux;SAINT-NIZIER-LE-BOUCHOUX;saint nizier le bouchoux;Saint-Nizier-le-Bouchoux;S53526412;SNTNSRLBXKS;1560;703;5.15;46.45
226;01;ars-sur-formans;ARS-SUR-FORMANS;ars sur formans;Ars-sur-Formans;A6261652;ARSSRFRMNS;1480;1367;4.81667;45.9833
227;01;anglefort;ANGLEFORT;anglefort;Anglefort;A524163;ANKLFRT;1350;994;5.80833;45.9167
